Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Loan_Status
19470,Short Term,731.0,224219.0,3.0,Rent,1
344014,Short Term,747.0,1671183.0,7.0,Rent,1
180928,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,1
510114,Short Term,719.0,1120050.0,10.0,Home Mortgage,0
218438,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
691966,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
447216,Long Term,723.0,1448370.0,10.0,Own Home,0
442904,Short Term,692.0,1625659.0,1.0,Rent,1
99999999,Short Term,744.0,1490208.0,10.0,Rent,1
168652,Short Term,739.0,1847997.0,1.0,Rent,1
347842,Short Term,700.0,713488.0,9.0,Home Mortgage,1
174878,Long Term,733.0,669655.0,5.950381280685262,Home Mortgage,0
515284,Short Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,1
153076,Short Term,726.0,391894.0,3.0,Rent,1
99999999,Short Term,738.0,2491584.0,9.0,Home Mortgage,1
459228,Short Term,746.0,895850.0,10.0,Home Mortgage,1
611622,Long Term,679.0,1263956.0,10.0,Home Mortgage,0
549296,Short Term,728.0,1138518.0,2.0,Own Home,1
174416,Short Term,743.0,2027718.0,1.0,Home Mortgage,1
29304,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
156530,Short Term,719.0,645088.0,10.0,Rent,1
214808,Short Term,742.0,1855160.0,10.0,Home Mortgage,1
551056,Long Term,684.0,1237356.0,6.0,Own Home,0
282282,Short Term,660.0,947302.0,5.950381280685262,Home Mortgage,1
121286,Short Term,743.0,853556.0,5.0,Home Mortgage,1
155738,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
320870,Short Term,680.0,651871.0,5.950381280685262,Rent,0
254562,Short Term,717.0,1122900.0,10.0,Own Home,0
178684,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
99999999,Short Term,751.0,2063457.0,1.0,Rent,1
257752,Short Term,686.0,619932.0,1.0,Rent,1
65824,Short Term,7040.0,1326409.0,5.950381280685262,Rent,0
131736,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
105534,Short Term,727.0,1157442.0,5.950381280685262,Home Mortgage,1
459228,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
76582,Short Term,741.0,1228331.0,10.0,Home Mortgage,1
99999999,Long Term,686.0,745256.0,1.0,Rent,1
539066,Long Term,697.0,1303533.0,10.0,Home Mortgage,0
99999999,Short Term,748.0,1238819.0,1.0,Home Mortgage,1
328922,Long Term,738.0,1704357.0,2.0,Rent,1
175692,Short Term,703.0,680827.0,10.0,Home Mortgage,1
347314,Long Term,706.0,1218584.0,4.0,Home Mortgage,0
260546,Short Term,728.0,4312753.0,10.0,Home Mortgage,1
99999999,Short Term,725.0,944490.0,8.0,Rent,1
388234,Short Term,739.0,1210794.0,4.0,Home Mortgage,1
657030,Short Term,723.0,1891450.0,7.0,Rent,1
446996,Long Term,1077.9915201396682,1369106.0397805213,4.0,Rent,1
87736,Short Term,738.0,1136694.0,3.0,Home Mortgage,1
99999999,Short Term,735.0,584022.0,1.0,Rent,1
219560,Short Term,744.0,1991010.0,3.0,Rent,1
89782,Short Term,731.0,534318.0,5.0,Rent,0
399014,Long Term,676.0,689206.0,5.950381280685262,Own Home,0
261888,Short Term,749.0,1168576.0,10.0,Home Mortgage,1
494010,Long Term,697.0,1939330.0,6.0,Home Mortgage,0
323114,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
68662,Short Term,725.0,1482456.0,5.950381280685262,Home Mortgage,1
286220,Short Term,725.0,775827.0,3.0,Rent,1
28600,Short Term,708.0,182438.0,1.0,Rent,1
178332,Short Term,702.0,1270682.0,10.0,Home Mortgage,0
99999999,Short Term,742.0,1957190.0,1.0,Home Mortgage,1
223058,Long Term,714.0,761311.0,2.0,Rent,1
244816,Short Term,707.0,634752.0,1.0,Rent,0
309760,Long Term,734.0,1949039.0,10.0,Rent,1
263340,Short Term,736.0,796005.0,9.0,Rent,1
160622,Short Term,739.0,770640.0,3.0,Rent,1
776402,Short Term,714.0,3448386.0,2.0,Home Mortgage,0
103202,Short Term,724.0,905350.0,5.0,Rent,1
99999999,Short Term,724.0,922906.0,1.0,Rent,1
294976,Short Term,751.0,1873210.0,10.0,Rent,1
193468,Short Term,748.0,1120221.0,10.0,Home Mortgage,1
99999999,Short Term,733.0,570912.0,3.0,Rent,1
155056,Short Term,738.0,1626153.0,10.0,Rent,1
224730,Short Term,725.0,2911275.0,9.0,Home Mortgage,1
695750,Long Term,679.0,1355460.0,10.0,Home Mortgage,1
336600,Long Term,639.0,2034900.0,3.0,Home Mortgage,1
183722,Short Term,708.0,1254418.0,10.0,Home Mortgage,0
99999999,Short Term,741.0,926155.0,5.0,Rent,1
217976,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,0
219230,Long Term,720.0,1609357.0,4.0,Home Mortgage,1
562320,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
244090,Short Term,700.0,919847.0,1.0,Rent,1
99999999,Short Term,729.0,480890.0,10.0,Rent,1
157938,Short Term,703.0,1088282.0,9.0,Rent,0
787644,Long Term,683.0,1749159.0,10.0,Home Mortgage,1
375496,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
268774,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
111012,Short Term,747.0,2588351.0,3.0,Rent,1
174064,Short Term,7250.0,773205.0,10.0,Rent,0
248248,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,1
784014,Long Term,665.0,2645541.0,10.0,Home Mortgage,0
420838,Long Term,6880.0,1081803.0,1.0,Rent,0
260920,Long Term,719.0,1117276.0,5.950381280685262,Rent,1
329054,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
438592,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
130350,Short Term,713.0,1613575.0,10.0,Home Mortgage,1
99999999,Short Term,742.0,2743676.0,9.0,Own Home,1
337700,Short Term,675.0,859199.0,2.0,Rent,1
322014,Long Term,693.0,815765.0,5.950381280685262,Home Mortgage,1
220396,Long Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Home Mortgage,0
749144,Short Term,711.0,2656276.0,6.0,Home Mortgage,1
347292,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
99999999,Short Term,729.0,581913.0,1.0,Rent,1
485892,Long Term,716.0,2059999.0,10.0,Home Mortgage,1
99999999,Short Term,736.0,756960.0,1.0,Rent,1
597476,Long Term,719.0,1167455.0,3.0,Home Mortgage,1
605396,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Home Mortgage,1
630234,Short Term,712.0,1652316.0,10.0,Rent,1
99999999,Short Term,748.0,875444.0,1.0,Rent,1
388718,Short Term,743.0,1167702.0,1.0,Rent,1
99999999,Short Term,750.0,1135554.0,1.0,Rent,1
536602,Short Term,721.0,2413722.0,1.0,Rent,1
462792,Long Term,743.0,2721617.0,3.0,Own Home,1
344432,Short Term,747.0,3011823.0,3.0,Own Home,1
769010,Long Term,680.0,2466789.0,3.0,Home Mortgage,0
331276,Long Term,675.0,2013012.0,4.0,Home Mortgage,0
183040,Short Term,740.0,483531.0,6.0,Home Mortgage,1
333564,Short Term,705.0,1005385.0,6.0,Own Home,1
158202,Short Term,688.0,1328271.0,5.0,Home Mortgage,1
552530,Long Term,631.0,1297947.0,1.0,Home Mortgage,0
448294,Short Term,706.0,868946.0,5.0,Rent,0
433796,Long Term,720.0,936605.0,1.0,Rent,0
155100,Short Term,746.0,1160444.0,6.0,Home Mortgage,1
533720,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,0
169642,Short Term,1077.9915201396682,1369106.0397805213,9.0,Home Mortgage,0
783860,Short Term,708.0,2127620.0,1.0,Home Mortgage,1
437932,Short Term,743.0,2836605.0,10.0,Home Mortgage,1
260854,Long Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,1
351186,Long Term,715.0,946903.0,10.0,Home Mortgage,1
401258,Short Term,750.0,2406597.0,4.0,Home Mortgage,1
559460,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
283316,Short Term,744.0,1788033.0,5.950381280685262,Home Mortgage,1
390302,Long Term,666.0,973769.0,10.0,Home Mortgage,0
216128,Short Term,738.0,989273.0,6.0,Home Mortgage,1
132572,Short Term,688.0,553432.0,5.0,Rent,1
704198,Short Term,741.0,1403492.0,10.0,Rent,1
246532,Short Term,704.0,1612264.0,3.0,Own Home,1
105116,Short Term,742.0,1475179.0,4.0,Rent,1
714428,Long Term,683.0,1744884.0,6.0,Home Mortgage,0
346962,Long Term,746.0,1872830.0,10.0,Rent,1
750728,Long Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
75878,Short Term,678.0,1460359.0,10.0,Home Mortgage,1
305316,Long Term,710.0,973674.0,9.0,Home Mortgage,0
47212,Short Term,1077.9915201396682,1369106.0397805213,6.0,Rent,1
216986,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
107822,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
272206,Short Term,747.0,799786.0,5.950381280685262,Home Mortgage,1
606826,Long Term,720.0,4866394.0,2.0,Own Home,1
306130,Long Term,702.0,849015.0,1.0,Rent,1
175516,Short Term,721.0,974928.0,10.0,Home Mortgage,1
90156,Short Term,720.0,1459770.0,7.0,Home Mortgage,1
434808,Long Term,680.0,1408185.0,4.0,Home Mortgage,1
402380,Long Term,682.0,926687.0,8.0,Home Mortgage,1
779174,Short Term,719.0,2691654.0,10.0,Home Mortgage,1
309914,Long Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
103202,Short Term,729.0,965580.0,4.0,Rent,1
99999999,Short Term,750.0,1569058.0,10.0,Home Mortgage,1
76846,Long Term,705.0,550031.0,9.0,Own Home,1
100408,Short Term,741.0,568575.0,1.0,Rent,1
322256,Short Term,724.0,1113210.0,4.0,Rent,0
443564,Long Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
152394,Short Term,670.0,1425437.0,1.0,Home Mortgage,1
201278,Short Term,742.0,965675.0,10.0,Own Home,1
557480,Short Term,714.0,2214716.0,10.0,Rent,1
312642,Long Term,7350.0,1446527.0,3.0,Home Mortgage,0
441936,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,0
99999999,Long Term,722.0,972268.0,8.0,Home Mortgage,1
99999999,Short Term,712.0,2049245.0,2.0,Rent,1
321530,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
134024,Short Term,746.0,1027330.0,10.0,Rent,1
217910,Short Term,710.0,997443.0,5.0,Own Home,1
99999999,Short Term,727.0,969532.0,3.0,Rent,1
298298,Short Term,750.0,837045.0,6.0,Rent,1
99999999,Short Term,724.0,887718.0,9.0,Rent,1
223036,Short Term,738.0,558600.0,10.0,Rent,1
354354,Short Term,743.0,1434557.0,6.0,Home Mortgage,1
218658,Short Term,7190.0,1080169.0,2.0,Rent,0
308902,Short Term,665.0,1185714.0,8.0,Rent,0
443564,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
99999999,Short Term,693.0,829426.0,2.0,Rent,1
67628,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
264352,Long Term,1077.9915201396682,1369106.0397805213,2.0,Rent,0
386738,Long Term,628.0,2597756.0,3.0,Home Mortgage,1
690844,Short Term,747.0,1617983.0,10.0,Home Mortgage,1
771694,Long Term,704.0,1523344.0,9.0,Home Mortgage,0
418088,Short Term,697.0,1330266.0,5.0,Home Mortgage,0
458260,Long Term,674.0,1583080.0,10.0,Home Mortgage,1
99999999,Short Term,732.0,1382744.0,1.0,Home Mortgage,1
33088,Short Term,703.0,457102.0,3.0,Rent,1
99999999,Short Term,720.0,576099.0,5.0,Home Mortgage,1
354860,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
667590,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,0
129470,Short Term,735.0,1118226.0,3.0,Rent,1
99999999,Short Term,717.0,611382.0,10.0,Rent,1
162822,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,0
121902,Short Term,7180.0,670795.0,1.0,Rent,0
110572,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,0
216678,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
442618,Long Term,709.0,1109942.0,9.0,Rent,1
36014,Short Term,705.0,430711.0,1.0,Rent,1
224444,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,0
563706,Short Term,702.0,1908360.0,10.0,Home Mortgage,0
215424,Short Term,707.0,837216.0,2.0,Home Mortgage,1
32956,Short Term,726.0,569145.0,4.0,Rent,1
323510,Long Term,725.0,3259507.0,1.0,Home Mortgage,1
99999999,Short Term,714.0,988988.0,6.0,Rent,1
764082,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
786170,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
200134,Short Term,690.0,1204752.0,10.0,Home Mortgage,0
219516,Short Term,7340.0,663537.0,10.0,Home Mortgage,0
131758,Short Term,741.0,815442.0,1.0,Home Mortgage,1
754292,Long Term,6330.0,1600674.0,10.0,Rent,0
433752,Long Term,727.0,1779369.0,10.0,Rent,0
436216,Short Term,686.0,1450422.0,3.0,Rent,0
86548,Short Term,730.0,1345428.0,7.0,Home Mortgage,1
409222,Short Term,736.0,996322.0,4.0,Own Home,1
73260,Short Term,1077.9915201396682,1369106.0397805213,2.0,Own Home,1
446072,Short Term,741.0,1733598.0,1.0,Home Mortgage,1
89452,Short Term,712.0,1158696.0,10.0,Home Mortgage,0
66880,Long Term,6450.0,1347822.0,3.0,Home Mortgage,0
87604,Short Term,744.0,1740305.0,1.0,Home Mortgage,1
248732,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
326216,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
464596,Long Term,698.0,906338.0,7.0,Home Mortgage,0
235312,Short Term,723.0,879852.0,5.950381280685262,Rent,1
762916,Long Term,681.0,4706300.0,10.0,Own Home,0
359612,Long Term,691.0,1321621.0,2.0,Home Mortgage,1
345950,Long Term,728.0,1045703.0,10.0,Rent,1
135278,Short Term,708.0,584193.0,3.0,Rent,0
244002,Short Term,667.0,842935.0,7.0,Rent,1
111430,Short Term,704.0,519612.0,4.0,Home Mortgage,1
66968,Short Term,721.0,347054.0,5.0,Rent,0
217228,Short Term,701.0,1722825.0,7.0,Rent,1
99999999,Short Term,727.0,1568279.0,8.0,Home Mortgage,1
746152,Short Term,715.0,6783228.0,10.0,Home Mortgage,1
241670,Short Term,740.0,1043537.0,2.0,Rent,1
99999999,Short Term,747.0,843125.0,10.0,Rent,1
368214,Long Term,650.0,1683495.0,3.0,Rent,1
73084,Short Term,685.0,569430.0,5.0,Rent,1
135542,Short Term,709.0,578094.0,5.0,Rent,0
270468,Long Term,735.0,1167930.0,2.0,Home Mortgage,1
287430,Short Term,715.0,831345.0,10.0,Rent,0
132110,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
258566,Short Term,701.0,1042074.0,2.0,Rent,1
99999999,Short Term,743.0,1362053.0,1.0,Rent,1
350482,Long Term,699.0,2837745.0,10.0,Home Mortgage,1
441100,Short Term,7300.0,1005708.0,3.0,Rent,0
99999999,Short Term,744.0,1639548.0,10.0,Home Mortgage,1
267696,Long Term,620.0,994118.0,1.0,Rent,1
157476,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
530860,Long Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,0
400202,Long Term,704.0,1056077.0,5.0,Rent,1
222024,Short Term,720.0,709460.0,1.0,Own Home,1
203302,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
65604,Short Term,715.0,1303267.0,1.0,Rent,1
257554,Long Term,721.0,2020460.0,1.0,Home Mortgage,0
334158,Short Term,693.0,1154364.0,10.0,Home Mortgage,1
213202,Short Term,708.0,1534440.0,3.0,Rent,1
175516,Short Term,745.0,1800136.0,3.0,Rent,1
48202,Short Term,682.0,1040516.0,10.0,Rent,0
99999999,Short Term,742.0,1654482.0,10.0,Home Mortgage,1
212828,Short Term,684.0,2680482.0,1.0,Rent,1
99999999,Short Term,663.0,1849593.0,6.0,Own Home,1
108328,Long Term,728.0,935636.0,4.0,Home Mortgage,0
33330,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
99999999,Short Term,740.0,742520.0,6.0,Rent,1
283888,Long Term,718.0,754376.0,10.0,Home Mortgage,1
333828,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
99999999,Long Term,748.0,3394293.0,8.0,Home Mortgage,1
107756,Long Term,6980.0,446690.0,3.0,Rent,0
71236,Short Term,708.0,557612.0,5.0,Rent,1
468974,Long Term,734.0,1253658.0,10.0,Own Home,0
221496,Short Term,734.0,1147752.0,7.0,Home Mortgage,1
220858,Short Term,713.0,2861115.0,3.0,Home Mortgage,1
154000,Short Term,734.0,988000.0,1.0,Rent,0
528792,Short Term,742.0,1614924.0,10.0,Home Mortgage,1
766854,Long Term,659.0,1324547.0,4.0,Own Home,0
220418,Short Term,704.0,1427717.0,1.0,Home Mortgage,0
254584,Short Term,703.0,1074450.0,7.0,Own Home,0
330902,Short Term,700.0,1305015.0,3.0,Home Mortgage,1
479490,Long Term,680.0,2032924.0,10.0,Own Home,0
204996,Short Term,738.0,530651.0,3.0,Rent,0
483714,Short Term,706.0,1160425.0,5.0,Home Mortgage,1
67188,Short Term,745.0,1450650.0,10.0,Home Mortgage,1
154374,Short Term,712.0,1539779.0,10.0,Own Home,1
770396,Long Term,695.0,1596798.0,10.0,Rent,1
217272,Short Term,698.0,1032042.0,9.0,Home Mortgage,1
99999999,Short Term,749.0,1009071.0,7.0,Rent,1
130834,Short Term,730.0,625613.0,1.0,Rent,1
99550,Short Term,704.0,558657.0,6.0,Home Mortgage,0
333828,Short Term,703.0,788044.0,2.0,Rent,0
250976,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
57838,Short Term,705.0,672448.0,4.0,Rent,1
178244,Short Term,714.0,1712641.0,5.0,Rent,1
112486,Short Term,698.0,2758705.0,5.0,Rent,1
105908,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
606210,Long Term,656.0,1402352.0,9.0,Rent,0
176330,Short Term,741.0,666273.0,2.0,Rent,1
111848,Short Term,742.0,1007418.0,1.0,Rent,1
549780,Long Term,647.0,1766297.0,10.0,Home Mortgage,1
214676,Short Term,712.0,5820688.0,1.0,Rent,1
128744,Short Term,743.0,540436.0,5.950381280685262,Home Mortgage,1
230120,Short Term,714.0,954845.0,4.0,Rent,1
64724,Short Term,738.0,536579.0,6.0,Home Mortgage,1
603020,Long Term,604.0,1303134.0,2.0,Rent,1
157322,Short Term,726.0,1854970.0,5.0,Home Mortgage,1
503228,Long Term,1077.9915201396682,1369106.0397805213,6.0,Rent,0
610214,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
417868,Long Term,714.0,932615.0,6.0,Rent,0
128436,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
71346,Short Term,747.0,372533.0,1.0,Rent,1
99999999,Short Term,702.0,468635.0,1.0,Rent,1
136224,Short Term,737.0,774934.0,4.0,Home Mortgage,1
333476,Long Term,608.0,1014809.0,10.0,Home Mortgage,0
330726,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
220418,Short Term,735.0,761444.0,8.0,Rent,1
150172,Short Term,674.0,1389660.0,5.0,Rent,1
156398,Short Term,691.0,917491.0,1.0,Rent,0
108482,Short Term,720.0,562077.0,1.0,Rent,1
570174,Long Term,715.0,1723471.0,6.0,Home Mortgage,1
766766,Long Term,699.0,2270424.0,2.0,Rent,0
259798,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
267124,Short Term,1077.9915201396682,1369106.0397805213,6.0,Own Home,1
76824,Short Term,705.0,1080511.0,3.0,Rent,1
210430,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
753060,Long Term,660.0,1755315.0,10.0,Rent,1
280126,Long Term,698.0,1965721.0,7.0,Rent,0
223124,Short Term,7260.0,1002022.0,10.0,Home Mortgage,0
99999999,Short Term,737.0,684760.0,10.0,Rent,1
331650,Short Term,747.0,1909500.0,3.0,Home Mortgage,1
661056,Short Term,744.0,4567296.0,10.0,Home Mortgage,1
331760,Short Term,748.0,1146042.0,6.0,Home Mortgage,1
134794,Long Term,741.0,675564.0,3.0,Rent,1
108152,Short Term,738.0,1120848.0,10.0,Own Home,1
374176,Long Term,660.0,1250314.0,10.0,Rent,0
93852,Short Term,737.0,296438.0,3.0,Rent,1
174570,Long Term,669.0,1319227.0,10.0,Home Mortgage,1
218504,Short Term,695.0,849186.0,2.0,Own Home,1
99999999,Long Term,664.0,2009174.0,10.0,Home Mortgage,1
22418,Short Term,660.0,844265.0,10.0,Rent,0
99999999,Short Term,726.0,1633715.0,2.0,Home Mortgage,1
177496,Short Term,744.0,1149690.0,10.0,Rent,1
65846,Short Term,703.0,947720.0,8.0,Home Mortgage,1
335412,Short Term,738.0,1158696.0,6.0,Home Mortgage,1
729784,Long Term,692.0,2482844.0,10.0,Home Mortgage,1
252978,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
415954,Short Term,724.0,1725808.0,7.0,Own Home,1
633248,Long Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,0
393228,Long Term,661.0,1622562.0,5.0,Rent,1
264066,Short Term,740.0,655633.0,1.0,Rent,0
242396,Short Term,1077.9915201396682,1369106.0397805213,8.0,Rent,1
240768,Long Term,707.0,712348.0,10.0,Home Mortgage,1
458810,Long Term,7130.0,1037799.0,1.0,Rent,0
217294,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
366630,Long Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,0
632280,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
101266,Long Term,7300.0,991971.0,8.0,Rent,0
99999999,Short Term,736.0,853138.0,10.0,Own Home,1
99999999,Long Term,724.0,2125872.0,10.0,Own Home,1
486640,Long Term,650.0,913957.0,9.0,Rent,0
343684,Long Term,701.0,1391370.0,1.0,Rent,0
461802,Long Term,641.0,906661.0,6.0,Home Mortgage,0
309364,Short Term,6830.0,1564859.0,10.0,Home Mortgage,0
439340,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
104456,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Own Home,1
99999999,Short Term,751.0,1870170.0,6.0,Home Mortgage,1
265188,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
22154,Short Term,721.0,918650.0,7.0,Rent,1
667722,Long Term,679.0,1557012.0,10.0,Home Mortgage,1
377894,Long Term,722.0,806303.0,10.0,Own Home,0
150744,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
157212,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
305602,Short Term,747.0,2017135.0,10.0,Home Mortgage,1
350262,Short Term,745.0,1163484.0,1.0,Rent,1
99999999,Long Term,670.0,1809332.0,10.0,Home Mortgage,1
99999999,Short Term,736.0,1050111.0,10.0,Home Mortgage,1
216392,Long Term,725.0,840978.0,4.0,Home Mortgage,0
334884,Short Term,722.0,925490.0,1.0,Home Mortgage,1
378488,Short Term,746.0,769120.0,1.0,Home Mortgage,1
330374,Short Term,721.0,1902090.0,5.0,Rent,1
439494,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
85030,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
253066,Short Term,642.0,658027.0,5.0,Rent,0
546370,Long Term,718.0,1472215.0,10.0,Home Mortgage,0
548746,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
87648,Short Term,751.0,586587.0,4.0,Rent,1
110814,Short Term,743.0,1732230.0,10.0,Home Mortgage,1
99999999,Short Term,743.0,1638256.0,7.0,Home Mortgage,1
